viewer_countyname,factsk,age_group_desc,dim_dayofweek,dim_month,dim_partname,dim_year,dimdate,dimpartsk,part_countyname,partsk,viewersk,vote,votecategory,votecost,votedate,votemode
Galway,100594758472642446,>50,1,1,April Hall,2013,06/01/2013,100594758472613983,Waterford,100594758472613983,100594758472616533,4,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472642447,>50,1,1,Debra Stark,2019,06/01/2019,100594758472613987,Westmeath,100594758472613987,100594758472616533,2,Jury,1,06/01/2019,Phone
Galway,100594758472642452,>50,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472616535,3,Jury,0.5,06/01/2019,Instagram
Galway,100594758472642453,>50,1,1,The Jeremiah Simmons Band,2016,03/01/2016,100594758472613922,Galway,100594758472613922,100594758472616535,1,Jury,0.5,03/01/2016,Facebook
Galway,100594758472642454,>50,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472616535,1,Jury,1,01/01/2017,Phone
Galway,100594758472642455,>50,1,1,Ian Johnson,2018,07/01/2018,100594758472613924,Mayo,100594758472613924,100594758472616535,5,Jury,0.5,07/01/2018,Instagram
Galway,100594758472642456,>50,1,1,Laura Mitchell,2021,03/01/2021,100594758472613936,Tipperary,100594758472613936,100594758472616535,4,Jury,0.5,03/01/2021,Instagram
Galway,100594758472642457,>50,1,1,David Young,2013,06/01/2013,100594758472613939,Clare,100594758472613939,100594758472616535,5,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Facebook
Galway,100594758472642458,>50,1,1,Howard Rice,2014,05/01/2014,100594758472613953,Roscommon,100594758472613953,100594758472616535,5,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472642516,>50,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472616550,1,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Instagram
Galway,100594758472642517,>50,1,1,Matthew Finley,2016,03/01/2016,100594758472613944,Tyrone,100594758472613944,100594758472616550,2,Jury,0.5,03/01/2016,Instagram
Galway,100594758472642518,>50,1,1,The Jennifer Irwin Group,2022,02/01/2022,100594758472613956,Roscommon,100594758472613956,100594758472616550,2,Jury,0.5,02/01/2022,Facebook
Galway,100594758472642842,18-24,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472616618,5,Jury,1,06/01/2019,Phone
Galway,100594758472642843,18-24,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472616618,3,Jury,1,01/01/2017,Phone
Galway,100594758472642844,18-24,1,1,Patrick Hicks,2020,05/01/2020,100594758472613928,Donegal,100594758472613928,100594758472616618,5,Jury,0.5,05/01/2020,Facebook
Galway,100594758472642845,18-24,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472616618,2,Jury,1,02/01/2022,Phone
Galway,100594758472642846,18-24,1,1,Tracy Edwards,2014,05/01/2014,100594758472613966,Derry,100594758472613966,100594758472616618,1,Jury,0.5,05/01/2014,TV
Galway,100594758472642847,18-24,1,1,Amy Smith,2018,07/01/2018,100594758472613969,Wicklow,100594758472613969,100594758472616618,1,Jury,0.5,07/01/2018,Instagram
Galway,100594758472643038,>50,1,1,Cindy Hill,2015,04/01/2015,100594758472613913,Cork,100594758472613913,100594758472616660,3,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Phone
Galway,100594758472643039,>50,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472616660,1,Jury,0.5,06/01/2013,TV
Galway,100594758472643059,>50,1,1,Jordan Wood,2015,04/01/2015,100594758472613935,Tipperary,100594758472613935,100594758472616666,2,Jury,0.5,04/01/2015,TV
Galway,100594758472643060,>50,1,1,The John Poole Combo,2017,01/01/2017,100594758472613937,Tipperary,100594758472613937,100594758472616666,5,Jury,0.5,01/01/2017,Instagram
Galway,100594758472643061,>50,1,1,Michael Warren,2014,05/01/2014,100594758472613967,Kilkenny,100594758472613967,100594758472616666,1,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Facebook
Galway,100594758472643107,31-49,1,1,Cindy Hill,2015,04/01/2015,100594758472613913,Cork,100594758472613913,100594758472616676,2,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Instagram
Galway,100594758472643108,31-49,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472616676,3,Jury,1,02/01/2022,TV
Galway,100594758472643109,31-49,1,1,Laura Mitchell,2021,03/01/2021,100594758472613936,Tipperary,100594758472613936,100594758472616676,4,Jury,0.5,03/01/2021,Instagram
Galway,100594758472643110,31-49,1,1,Howard Rice,2014,05/01/2014,100594758472613953,Roscommon,100594758472613953,100594758472616676,5,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Facebook
Galway,100594758472643111,31-49,1,1,Jessica Jordan,2019,06/01/2019,100594758472613980,Cavan,100594758472613980,100594758472616676,2,Jury,0.5,06/01/2019,Facebook
Galway,100594758472643112,31-49,1,1,David Abbott,2020,05/01/2020,100594758472613984,Waterford,100594758472613984,100594758472616676,5,Jury,0.5,05/01/2020,Instagram
Galway,100594758472643189,31-49,1,1,Cindy Hill,2015,04/01/2015,100594758472613913,Cork,100594758472613913,100594758472616693,3,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Facebook
Galway,100594758472643190,31-49,1,1,Michael Marshall,2018,07/01/2018,100594758472613914,Cork,100594758472613914,100594758472616693,4,Jury,0.5,07/01/2018,Facebook
Galway,100594758472643191,31-49,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472616693,1,Jury,1,02/01/2022,TV
Galway,100594758472643192,31-49,1,1,Nicholas Santiago,2016,03/01/2016,100594758472613963,Meath,100594758472613963,100594758472616693,1,Jury,1,03/01/2016,Phone
Galway,100594758472643193,31-49,1,1,The Thomas Cordova Experience,2013,06/01/2013,100594758472613998,Laois,100594758472613998,100594758472616693,5,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Facebook
Galway,100594758472643224,>50,1,1,The Cody Stafford Group,2021,03/01/2021,100594758472613915,Cork,100594758472613915,100594758472616701,2,Jury,0.5,03/01/2021,Instagram
Galway,100594758472643225,>50,1,1,Patrick Hicks,2020,05/01/2020,100594758472613928,Donegal,100594758472613928,100594758472616701,3,Jury,1,05/01/2020,TV
Galway,100594758472643226,>50,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472616701,3,Jury,0.5,05/01/2014,TV
Galway,100594758472643227,>50,1,1,Jennifer Lee,2016,03/01/2016,100594758472614008,Leitrim,100594758472614008,100594758472616701,1,Jury,1,03/01/2016,TV
Galway,100594758472643233,25-30,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472616703,1,Jury,0.5,03/01/2016,Facebook
Galway,100594758472643234,25-30,1,1,Ian Johnson,2018,07/01/2018,100594758472613924,Mayo,100594758472613924,100594758472616703,1,Jury,1,07/01/2018,Phone
Galway,100594758472643235,25-30,1,1,Patrick Hicks,2020,05/01/2020,100594758472613928,Donegal,100594758472613928,100594758472616703,4,Jury,0.5,05/01/2020,Instagram
Galway,100594758472643236,25-30,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472616703,1,Jury,1,02/01/2022,TV
Galway,100594758472643237,25-30,1,1,Kaitlyn Thomas,2019,06/01/2019,100594758472613943,Tyrone,100594758472613943,100594758472616703,5,Jury,1,06/01/2019,TV
Galway,100594758472643238,25-30,1,1,The Ann Salazar Group,2017,01/01/2017,100594758472613965,Derry,100594758472613965,100594758472616703,4,Jury,0.5,01/01/2017,Facebook
Galway,100594758472643294,31-49,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472616718,5,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472643354,25-30,1,1,The Steven Parsons Band,2013,06/01/2013,100594758472613940,Clare,100594758472613940,100594758472616733,2,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Facebook
Galway,100594758472643355,25-30,1,1,Alexandra Parsons,2018,07/01/2018,100594758472613946,Antrim,100594758472613946,100594758472616733,5,Jury,1,07/01/2018,TV
Galway,100594758472643356,25-30,1,1,Michael Warren,2014,05/01/2014,100594758472613967,Kilkenny,100594758472613967,100594758472616733,1,Jury,0.5,05/01/2014,TV
Galway,100594758472643357,25-30,1,1,Nathan Ortega,2021,03/01/2021,100594758472613982,Cavan,100594758472613982,100594758472616733,3,Jury,0.5,03/01/2021,Facebook
Galway,100594758472643436,25-30,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472616752,1,Jury,0.5,03/01/2016,Facebook
Galway,100594758472643437,25-30,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472616752,5,Jury,0.5,02/01/2022,Instagram
Galway,100594758472643522,18-24,1,1,Michael Marshall,2018,07/01/2018,100594758472613914,Cork,100594758472613914,100594758472616773,4,Jury,1,07/01/2018,TV
Galway,100594758472643523,18-24,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472616773,4,Jury,0.5,06/01/2013,TV
Galway,100594758472643524,18-24,1,1,The Carol Martinez Experience,2015,04/01/2015,100594758472613921,Galway,100594758472613921,100594758472616773,3,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Instagram
Galway,100594758472643525,18-24,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472616773,4,Jury,0.5,01/01/2017,Instagram
Galway,100594758472643526,18-24,1,1,Jennifer Hendrix,2019,06/01/2019,100594758472613958,Down,100594758472613958,100594758472616773,4,Jury,1,06/01/2019,TV
Galway,100594758472643527,18-24,1,1,Mary Hawkins,2020,05/01/2020,100594758472613990,Westmeath,100594758472613990,100594758472616773,4,Jury,0.5,05/01/2020,Instagram
Galway,100594758472643528,18-24,1,1,The Robert Haas Experience,2021,03/01/2021,100594758472613997,Laois,100594758472613997,100594758472616773,2,Jury,1,03/01/2021,TV
Galway,100594758472643529,18-24,1,1,Amanda Hahn,2016,03/01/2016,100594758472613999,Kildare,100594758472613999,100594758472616773,1,Jury,0.5,03/01/2016,Instagram
Galway,100594758472643631,25-30,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472616795,3,Jury,0.5,03/01/2016,Instagram
Galway,100594758472643632,25-30,1,1,Ian Johnson,2018,07/01/2018,100594758472613924,Mayo,100594758472613924,100594758472616795,1,Jury,1,07/01/2018,Phone
Galway,100594758472643633,25-30,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472616795,3,Jury,0.5,02/01/2022,Facebook
Galway,100594758472643634,25-30,1,1,Nathan Ortega,2021,03/01/2021,100594758472613982,Cavan,100594758472613982,100594758472616795,3,Jury,1,03/01/2021,Phone
Galway,100594758472643760,>50,1,1,Mary Moore,2021,03/01/2021,100594758472613930,Kerry,100594758472613930,100594758472616471,2,Audience,0.5,03/01/2021,Facebook
Galway,100594758472643761,>50,1,1,Catherine Mack,2015,04/01/2015,100594758472613938,Clare,100594758472613938,100594758472616471,4,Audience,0.5,04/01/2015,TV
Galway,100594758472643762,>50,1,1,Alexandra Parsons,2018,07/01/2018,100594758472613946,Antrim,100594758472613946,100594758472616471,5,Audience,1,07/01/2018,TV
Galway,100594758472643763,>50,1,1,Christopher Obrien,2022,02/01/2022,100594758472613949,Limerick,100594758472613949,100594758472616471,4,Audience,1,02/01/2022,TV
Galway,100594758472643764,>50,1,1,The Joseph Burnett Group,2013,06/01/2013,100594758472613951,Limerick,100594758472613951,100594758472616471,4,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472643791,18-24,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472616478,5,Audience,0.5,06/01/2019,Facebook
Galway,100594758472643792,18-24,1,1,The Jennifer Irwin Group,2022,02/01/2022,100594758472613956,Roscommon,100594758472613956,100594758472616478,4,Audience,0.5,02/01/2022,Instagram
Galway,100594758472644034,>50,1,1,Patrick Hicks,2020,05/01/2020,100594758472613928,Donegal,100594758472613928,100594758472616533,1,Audience,0.5,05/01/2020,Instagram
Galway,100594758472644035,>50,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472616533,3,Audience,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472644036,>50,1,1,Elizabeth Cummings,2018,07/01/2018,100594758472613952,Roscommon,100594758472613952,100594758472616533,2,Audience,1,07/01/2018,Phone
Galway,100594758472644041,>50,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472616535,3,Audience,1,02/01/2022,TV
Galway,100594758472644042,>50,1,1,Catherine Mack,2015,04/01/2015,100594758472613938,Clare,100594758472613938,100594758472616535,1,Audience,0.5,04/01/2015,TV
Galway,100594758472644120,>50,1,1,April Page,2017,01/01/2017,100594758472613912,Cork,100594758472613912,100594758472616550,2,Audience,1,01/01/2017,TV
Galway,100594758472644121,>50,1,1,The Carol Martinez Experience,2015,04/01/2015,100594758472613921,Galway,100594758472613921,100594758472616550,1,Audience,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Facebook
Galway,100594758472644122,>50,1,1,Benjamin Perez,2018,07/01/2018,100594758472613926,Donegal,100594758472613926,100594758472616550,2,Audience,0.5,07/01/2018,Facebook
Galway,100594758472644123,>50,1,1,Patrick Hicks,2020,05/01/2020,100594758472613928,Donegal,100594758472613928,100594758472616550,4,Audience,0.5,05/01/2020,Facebook
Galway,100594758472644124,>50,1,1,Mary Moore,2021,03/01/2021,100594758472613930,Kerry,100594758472613930,100594758472616550,4,Audience,1,03/01/2021,TV
Galway,100594758472644125,>50,1,1,Amanda Bradley,2013,06/01/2013,100594758472613994,Laois,100594758472613994,100594758472616550,1,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Phone
Galway,100594758472644429,18-24,1,1,The Jeremiah Simmons Band,2016,03/01/2016,100594758472613922,Galway,100594758472613922,100594758472616618,4,Audience,1,03/01/2016,Phone
Galway,100594758472644430,18-24,1,1,Andrea Moran,2015,04/01/2015,100594758472613933,Tipperary,100594758472613933,100594758472616618,2,Audience,0.5,04/01/2015,TV
Galway,100594758472644431,18-24,1,1,Denise Francis,2013,06/01/2013,100594758472613934,Tipperary,100594758472613934,100594758472616618,1,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472644432,18-24,1,1,The Erica Kim Band,2021,03/01/2021,100594758472613979,Offaly,100594758472613979,100594758472616618,2,Audience,1,03/01/2021,Phone
Galway,100594758472644631,>50,1,1,The Cody Stafford Group,2021,03/01/2021,100594758472613915,Cork,100594758472613915,100594758472616660,3,Audience,1,03/01/2021,Phone
Galway,100594758472644632,>50,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472616660,4,Audience,0.5,03/01/2016,Facebook
Galway,100594758472644633,>50,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472616660,4,Audience,0.5,06/01/2019,Instagram
Galway,100594758472644634,>50,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472616660,3,Audience,1,01/01/2017,Phone
Galway,100594758472644635,>50,1,1,Ian Johnson,2018,07/01/2018,100594758472613924,Mayo,100594758472613924,100594758472616660,4,Audience,1,07/01/2018,TV
Galway,100594758472644636,>50,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472616660,2,Audience,1,02/01/2022,Phone
Galway,100594758472644637,>50,1,1,Tracy Edwards,2014,05/01/2014,100594758472613966,Derry,100594758472613966,100594758472616660,4,Audience,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472644664,>50,1,1,Ian Johnson,2018,07/01/2018,100594758472613924,Mayo,100594758472613924,100594758472616666,3,Audience,0.5,07/01/2018,Facebook
Galway,100594758472644665,>50,1,1,Sharon Sims,2016,03/01/2016,100594758472613925,Mayo,100594758472613925,100594758472616666,4,Audience,1,03/01/2016,Phone
Galway,100594758472644666,>50,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472616666,1,Audience,1,02/01/2022,TV
Galway,100594758472644667,>50,1,1,The Joseph Burnett Group,2013,06/01/2013,100594758472613951,Limerick,100594758472613951,100594758472616666,5,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Phone
Galway,100594758472644668,>50,1,1,Jennifer Hendrix,2019,06/01/2019,100594758472613958,Down,100594758472613958,100594758472616666,4,Audience,1,06/01/2019,TV
Galway,100594758472644669,>50,1,1,Shannon Norris,2021,03/01/2021,100594758472613972,Wicklow,100594758472613972,100594758472616666,2,Audience,0.5,03/01/2021,Facebook
Galway,100594758472644711,31-49,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472616676,2,Audience,0.5,03/01/2016,Facebook
Galway,100594758472644712,31-49,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472616676,5,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472644713,31-49,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472616676,1,Audience,0.5,01/01/2017,Facebook
Galway,100594758472644714,31-49,1,1,Benjamin Perez,2018,07/01/2018,100594758472613926,Donegal,100594758472613926,100594758472616676,3,Audience,1,07/01/2018,Phone
Galway,100594758472644793,31-49,1,1,April Page,2017,01/01/2017,100594758472613912,Cork,100594758472613912,100594758472616693,4,Audience,0.5,01/01/2017,Instagram
Galway,100594758472644794,31-49,1,1,The Cody Stafford Group,2021,03/01/2021,100594758472613915,Cork,100594758472613915,100594758472616693,3,Audience,0.5,03/01/2021,Instagram
Galway,100594758472644795,31-49,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472616693,2,Audience,1,06/01/2019,TV
Galway,100594758472644796,31-49,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472616693,5,Audience,0.5,05/01/2014,TV
Galway,100594758472644834,>50,1,1,Cindy Hill,2015,04/01/2015,100594758472613913,Cork,100594758472613913,100594758472616701,4,Audience,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Instagram
Galway,100594758472644835,>50,1,1,Renee Burton,2013,06/01/2013,100594758472613920,Galway,100594758472613920,100594758472616701,1,Audience,0.5,06/01/2013,TV
Galway,100594758472644836,>50,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472616701,4,Audience,1,01/01/2017,TV
Galway,100594758472644837,>50,1,1,Benjamin Perez,2018,07/01/2018,100594758472613926,Donegal,100594758472613926,100594758472616701,4,Audience,0.5,07/01/2018,Instagram
Galway,100594758472644838,>50,1,1,Elizabeth Fischer,2019,06/01/2019,100594758472613927,Donegal,100594758472613927,100594758472616701,3,Audience,1,06/01/2019,Phone
Galway,100594758472644839,>50,1,1,Christopher Obrien,2022,02/01/2022,100594758472613949,Limerick,100594758472613949,100594758472616701,5,Audience,1,02/01/2022,Phone
Galway,100594758472644843,25-30,1,1,Cindy Hill,2015,04/01/2015,100594758472613913,Cork,100594758472613913,100594758472616703,2,Audience,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Instagram
Galway,100594758472644844,25-30,1,1,Laura Mitchell,2021,03/01/2021,100594758472613936,Tipperary,100594758472613936,100594758472616703,2,Audience,0.5,03/01/2021,Facebook
Galway,100594758472644845,25-30,1,1,Lori Erickson,2013,06/01/2013,100594758472613950,Limerick,100594758472613950,100594758472616703,5,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Phone
Galway,100594758472644846,25-30,1,1,Mary Underwood,2014,05/01/2014,100594758472613971,Wicklow,100594758472613971,100594758472616703,2,Audience,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472644925,31-49,1,1,April Page,2017,01/01/2017,100594758472613912,Cork,100594758472613912,100594758472616718,3,Audience,0.5,01/01/2017,Instagram
Galway,100594758472644926,31-49,1,1,Cindy Hill,2015,04/01/2015,100594758472613913,Cork,100594758472613913,100594758472616718,4,Audience,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Phone
Galway,100594758472644927,31-49,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472616718,3,Audience,0.5,03/01/2016,Instagram
Galway,100594758472644928,31-49,1,1,Emily Moore,2019,06/01/2019,100594758472613917,Galway,100594758472613917,100594758472616718,1,Audience,0.5,06/01/2019,Facebook
Galway,100594758472644929,31-49,1,1,Benjamin Perez,2018,07/01/2018,100594758472613926,Donegal,100594758472613926,100594758472616718,3,Audience,1,07/01/2018,TV
Galway,100594758472644930,31-49,1,1,Mary Moore,2021,03/01/2021,100594758472613930,Kerry,100594758472613930,100594758472616718,3,Audience,1,03/01/2021,Phone
Galway,100594758472644931,31-49,1,1,Stephanie Jimenez,2022,02/01/2022,100594758472613931,Kerry,100594758472613931,100594758472616718,3,Audience,1,02/01/2022,Phone
Galway,100594758472645004,25-30,1,1,Anthony Jimenez,2016,03/01/2016,100594758472613916,Galway,100594758472613916,100594758472616733,2,Audience,1,03/01/2016,Phone
Galway,100594758472645005,25-30,1,1,Emily Moore,2019,06/01/2019,100594758472613917,Galway,100594758472613917,100594758472616733,3,Audience,1,06/01/2019,TV
Galway,100594758472645006,25-30,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472616733,1,Audience,0.5,01/01/2017,Instagram
Galway,100594758472645007,25-30,1,1,Stephanie Jimenez,2022,02/01/2022,100594758472613931,Kerry,100594758472613931,100594758472616733,5,Audience,1,02/01/2022,TV
Galway,100594758472645008,25-30,1,1,Jordan Wood,2015,04/01/2015,100594758472613935,Tipperary,100594758472613935,100594758472616733,1,Audience,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Facebook
Galway,100594758472645009,25-30,1,1,Ellen Ross,2020,05/01/2020,100594758472613995,Laois,100594758472613995,100594758472616733,2,Audience,0.5,05/01/2020,Facebook
Galway,100594758472645102,25-30,1,1,Angela York,2020,05/01/2020,100594758472613911,Cork,100594758472613911,100594758472616752,1,Audience,0.5,05/01/2020,Facebook
Galway,100594758472645103,25-30,1,1,Cindy Hill,2015,04/01/2015,100594758472613913,Cork,100594758472613913,100594758472616752,5,Audience,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Facebook
Galway,100594758472645104,25-30,1,1,The Cody Stafford Group,2021,03/01/2021,100594758472613915,Cork,100594758472613915,100594758472616752,2,Audience,0.5,03/01/2021,Instagram
Galway,100594758472645105,25-30,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472616752,4,Audience,0.5,06/01/2019,Facebook
Galway,100594758472645106,25-30,1,1,The Vanessa Parker Group,2017,01/01/2017,100594758472613923,Galway,100594758472613923,100594758472616752,1,Audience,1,01/01/2017,Phone
Galway,100594758472645107,25-30,1,1,Ian Johnson,2018,07/01/2018,100594758472613924,Mayo,100594758472613924,100594758472616752,5,Audience,1,07/01/2018,Phone
Galway,100594758472645108,25-30,1,1,Howard Rice,2014,05/01/2014,100594758472613953,Roscommon,100594758472613953,100594758472616752,3,Audience,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472645109,25-30,1,1,Amanda Bradley,2013,06/01/2013,100594758472613994,Laois,100594758472613994,100594758472616752,5,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472645216,18-24,1,1,The Thomas Willis MD Combo,2022,02/01/2022,100594758472613932,Kerry,100594758472613932,100594758472616773,3,Audience,1,02/01/2022,TV
Galway,100594758472645217,18-24,1,1,Howard Rice,2014,05/01/2014,100594758472613953,Roscommon,100594758472613953,100594758472616773,2,Audience,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Instagram
Galway,100594758472645312,25-30,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472616795,5,Audience,0.5,06/01/2019,Facebook
Galway,100594758472645313,25-30,1,1,Andrea Moran,2015,04/01/2015,100594758472613933,Tipperary,100594758472613933,100594758472616795,1,Audience,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Facebook
Galway,100594758472645314,25-30,1,1,The John Poole Combo,2017,01/01/2017,100594758472613937,Tipperary,100594758472613937,100594758472616795,4,Audience,0.5,01/01/2017,Instagram
Galway,100594758472645315,25-30,1,1,David Young,2013,06/01/2013,100594758472613939,Clare,100594758472613939,100594758472616795,4,Audience,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472645575,>50,1,1,The Carol Martinez Experience,2015,04/01/2015,100594758472613921,Galway,100594758472613921,100594758472616852,5,Jury,0.200000000000000011102230246251565404236316680908203125,04/01/2015,Facebook
Galway,100594758472645576,>50,1,1,Sharon Sims,2016,03/01/2016,100594758472613925,Mayo,100594758472613925,100594758472616852,1,Jury,0.5,03/01/2016,Facebook
Galway,100594758472645577,>50,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472616852,5,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Facebook
Galway,100594758472645578,>50,1,1,Kevin Gonzales,2018,07/01/2018,100594758472613981,Cavan,100594758472613981,100594758472616852,3,Jury,0.5,07/01/2018,Facebook
Galway,100594758472645579,>50,1,1,Ellen Ross,2020,05/01/2020,100594758472613995,Laois,100594758472613995,100594758472616852,4,Jury,0.5,05/01/2020,Facebook
Galway,100594758472645615,>50,1,1,The Cody Stafford Group,2021,03/01/2021,100594758472613915,Cork,100594758472613915,100594758472616861,3,Jury,0.5,03/01/2021,Instagram
Galway,100594758472645616,>50,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472616861,3,Jury,1,06/01/2019,Phone
Galway,100594758472645617,>50,1,1,The Jeremiah Simmons Band,2016,03/01/2016,100594758472613922,Galway,100594758472613922,100594758472616861,1,Jury,0.5,03/01/2016,Facebook
Galway,100594758472645618,>50,1,1,Scott Craig,2014,05/01/2014,100594758472613929,Donegal,100594758472613929,100594758472616861,5,Jury,0.200000000000000011102230246251565404236316680908203125,05/01/2014,Phone
Galway,100594758472645619,>50,1,1,The John Poole Combo,2017,01/01/2017,100594758472613937,Tipperary,100594758472613937,100594758472616861,4,Jury,1,01/01/2017,Phone
Galway,100594758472645620,>50,1,1,The Steven Parsons Band,2013,06/01/2013,100594758472613940,Clare,100594758472613940,100594758472616861,5,Jury,0.200000000000000011102230246251565404236316680908203125,06/01/2013,Instagram
Galway,100594758472645621,>50,1,1,Elizabeth Cummings,2018,07/01/2018,100594758472613952,Roscommon,100594758472613952,100594758472616861,2,Jury,1,07/01/2018,TV
Galway,100594758472645685,18-24,1,1,Noah Wiley,2019,06/01/2019,100594758472613919,Galway,100594758472613919,100594758472616875,3,Jury,1,06/01/2019,TV
Galway,100594758472645686,18-24,1,1,Ian Johnson,2018,07/01/2018,100594758472613924,Mayo,100594758472613924,100594758472616875,5,Jury,0.5,07/01/2018,Instagram
