
 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
             Cavan | 100594758472647970 |          18-24 |             1 |         1 |             Jacqueline Flores |     2017 | 2017-01-01 | 100594758472613976 |          Offaly | 100594758472613976 | 100594758472617009 |    1 |     Audience |                                                      0.5 | 2017-01-01 | Facebook
             Cavan | 100594758472648241 |            >50 |             1 |         1 |                 Patrick Hicks |     2020 | 2020-01-05 | 100594758472613928 |         Donegal | 100594758472613928 | 100594758472617068 |    2 |     Audience |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472648243 |            >50 |             1 |         1 |                     Amy Smith |     2018 | 2018-01-07 | 100594758472613969 |         Wicklow | 100594758472613969 | 100594758472617068 |    2 |     Audience |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472648370 |          25-30 |             1 |         1 |                    April Page |     2017 | 2017-01-01 | 100594758472613912 |            Cork | 100594758472613912 | 100594758472617094 |    4 |     Audience |                                                      0.5 | 2017-01-01 | Facebook
             Cavan | 100594758472648653 |          25-30 |             1 |         1 |                   Jordan Wood |     2015 | 2015-01-04 | 100594758472613935 |       Tipperary | 100594758472613935 | 100594758472617157 |    4 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 | Facebook
             Cavan | 100594758472648658 |          25-30 |             1 |         1 |                Michael Warren |     2014 | 2014-01-05 | 100594758472613967 |        Kilkenny | 100594758472613967 | 100594758472617157 |    5 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472648736 |          25-30 |             1 |         1 |                 Samuel Miller |     2015 | 2015-01-04 | 100594758472613960 |            Down | 100594758472613960 | 100594758472617174 |    5 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 | Facebook
             Cavan | 100594758472648737 |          25-30 |             1 |         1 |                     Amy Smith |     2018 | 2018-01-07 | 100594758472613969 |         Wicklow | 100594758472613969 | 100594758472617174 |    3 |         Jury |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472649014 |            >50 |             1 |         1 |      The Vanessa Parker Group |     2017 | 2017-01-01 | 100594758472613923 |          Galway | 100594758472613923 | 100594758472617235 |    2 |         Jury |                                                      0.5 | 2017-01-01 | Facebook
             Cavan | 100594758472649016 |            >50 |             1 |         1 |             Alexandra Parsons |     2018 | 2018-01-07 | 100594758472613946 |          Antrim | 100594758472613946 | 100594758472617235 |    3 |         Jury |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472649080 |          18-24 |             1 |         1 |          Matthew Villegas Jr. |     2013 | 2013-01-06 | 100594758472613918 |          Galway | 100594758472613918 | 100594758472617249 |    1 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472649115 |            >50 |             1 |         1 |     The Jeremiah Simmons Band |     2016 | 2016-01-03 | 100594758472613922 |          Galway | 100594758472613922 | 100594758472617256 |    1 |         Jury |                                                      0.5 | 2016-01-03 | Facebook
             Cavan | 100594758472649118 |            >50 |             1 |         1 |            Robert Watkins DVM |     2021 | 2021-01-03 | 100594758472613992 |       Westmeath | 100594758472613992 | 100594758472617256 |    2 |         Jury |                                                      0.5 | 2021-01-03 | Facebook
             Cavan | 100594758472649215 |          18-24 |             1 |         1 |             Stephanie Jimenez |     2022 | 2022-01-02 | 100594758472613931 |           Kerry | 100594758472613931 | 100594758472617280 |    3 |         Jury |                                                      0.5 | 2022-01-02 | Facebook
             Cavan | 100594758472649218 |          18-24 |             1 |         1 |                  David Abbott |     2020 | 2020-01-05 | 100594758472613984 |       Waterford | 100594758472613984 | 100594758472617280 |    3 |         Jury |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472649256 |          25-30 |             1 |         1 |          The John Poole Combo |     2017 | 2017-01-01 | 100594758472613937 |       Tipperary | 100594758472613937 | 100594758472617289 |    1 |         Jury |                                                      0.5 | 2017-01-01 | Facebook
             Cavan | 100594758472649257 |          25-30 |             1 |         1 |                Catherine Mack |     2015 | 2015-01-04 | 100594758472613938 |           Clare | 100594758472613938 | 100594758472617289 |    2 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 | Facebook
             Cavan | 100594758472649303 |          25-30 |             1 |         1 |                 Patrick Hicks |     2020 | 2020-01-05 | 100594758472613928 |         Donegal | 100594758472613928 | 100594758472617298 |    3 |         Jury |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472649305 |          25-30 |             1 |         1 |                Lauren Krueger |     2022 | 2022-01-02 | 100594758472613989 |       Westmeath | 100594758472613989 | 100594758472617298 |    4 |         Jury |                                                      0.5 | 2022-01-02 | Facebook

 viewer_countyname | factsk             | age_group_desc | dim_dayofweek | dim_month | dim_partname                  | dim_year | dimdate    | dimpartsk          | part_countyname | partsk             | viewersk           | vote | votecategory | votecost                                                 | votedate   | votemode
-------------------+--------------------+----------------+---------------+-----------+-------------------------------+----------+------------+--------------------+-----------------+--------------------+--------------------+------+--------------+----------------------------------------------------------+------------+----------
             Cavan | 100594758472649400 |            >50 |             1 |         1 |                   Scott Craig |     2014 | 2014-01-05 | 100594758472613929 |         Donegal | 100594758472613929 | 100594758472617318 |    2 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472649452 |          18-24 |             1 |         1 |       The Cody Stafford Group |     2021 | 2021-01-03 | 100594758472613915 |            Cork | 100594758472613915 | 100594758472617330 |    3 |         Jury |                                                      0.5 | 2021-01-03 | Facebook
             Cavan | 100594758472649472 |            >50 |             1 |         1 |                Michael Warren |     2014 | 2014-01-05 | 100594758472613967 |        Kilkenny | 100594758472613967 | 100594758472617333 |    3 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472649654 |            >50 |             1 |         1 |         The Michael Key Group |     2016 | 2016-01-03 | 100594758472613961 |            Down | 100594758472613961 | 100594758472617374 |    5 |         Jury |                                                      0.5 | 2016-01-03 | Facebook
             Cavan | 100594758472650100 |          18-24 |             1 |         1 |       The Steven Parsons Band |     2013 | 2013-01-06 | 100594758472613940 |           Clare | 100594758472613940 | 100594758472617472 |    5 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472650101 |          18-24 |             1 |         1 |                 Tracy Edwards |     2014 | 2014-01-05 | 100594758472613966 |           Derry | 100594758472613966 | 100594758472617472 |    2 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472650351 |          25-30 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472617174 |    4 |     Audience |                                                      0.5 | 2022-01-02 | Facebook
             Cavan | 100594758472650352 |          25-30 |             1 |         1 |      The Joseph Burnett Group |     2013 | 2013-01-06 | 100594758472613951 |        Limerick | 100594758472613951 | 100594758472617174 |    5 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472650353 |          25-30 |             1 |         1 |                  Kelsey Booth |     2016 | 2016-01-03 | 100594758472613959 |            Down | 100594758472613959 | 100594758472617174 |    4 |     Audience |                                                      0.5 | 2016-01-03 | Facebook
             Cavan | 100594758472650354 |          25-30 |             1 |         1 |        The Kevin Dillon Group |     2014 | 2014-01-05 | 100594758472613968 |        Kilkenny | 100594758472613968 | 100594758472617174 |    4 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472650649 |            >50 |             1 |         1 |               Anthony Jimenez |     2016 | 2016-01-03 | 100594758472613916 |          Galway | 100594758472613916 | 100594758472617235 |    5 |     Audience |                                                      0.5 | 2016-01-03 | Facebook
             Cavan | 100594758472650717 |          18-24 |             1 |         1 |                    Mary Moore |     2021 | 2021-01-03 | 100594758472613930 |           Kerry | 100594758472613930 | 100594758472617249 |    5 |     Audience |                                                      0.5 | 2021-01-03 | Facebook
             Cavan | 100594758472650749 |            >50 |             1 |         1 |             Elizabeth Fischer |     2019 | 2019-01-06 | 100594758472613927 |         Donegal | 100594758472613927 | 100594758472617256 |    2 |     Audience |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472650916 |          25-30 |             1 |         1 |                 Patrick Hicks |     2020 | 2020-01-05 | 100594758472613928 |         Donegal | 100594758472613928 | 100594758472617289 |    1 |     Audience |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472650917 |          25-30 |             1 |         1 |                Denise Francis |     2013 | 2013-01-06 | 100594758472613934 |       Tipperary | 100594758472613934 | 100594758472617289 |    1 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472650956 |          25-30 |             1 |         1 |                   Scott Craig |     2014 | 2014-01-05 | 100594758472613929 |         Donegal | 100594758472613929 | 100594758472617298 |    4 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472651047 |            >50 |             1 |         1 |                    Cindy Hill |     2015 | 2015-01-04 | 100594758472613913 |            Cork | 100594758472613913 | 100594758472617318 |    2 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 | Facebook
             Cavan | 100594758472651054 |          31-49 |             1 |         1 |              Jennifer Hendrix |     2019 | 2019-01-06 | 100594758472613958 |            Down | 100594758472613958 | 100594758472617319 |    4 |     Audience |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472651055 |          31-49 |             1 |         1 |                Kevin Gonzales |     2018 | 2018-01-07 | 100594758472613981 |           Cavan | 100594758472613981 | 100594758472617319 |    5 |     Audience |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472651068 |          31-49 |             1 |         1 |              Michael Marshall |     2018 | 2018-01-07 | 100594758472613914 |            Cork | 100594758472613914 | 100594758472617322 |    1 |     Audience |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472651070 |          31-49 |             1 |         1 |      The Vanessa Parker Group |     2017 | 2017-01-01 | 100594758472613923 |          Galway | 100594758472613923 | 100594758472617322 |    5 |     Audience |                                                      0.5 | 2017-01-01 | Facebook
             Cavan | 100594758472651107 |          18-24 |             1 |         1 |     The Jeremiah Simmons Band |     2016 | 2016-01-03 | 100594758472613922 |          Galway | 100594758472613922 | 100594758472617330 |    1 |     Audience |                                                      0.5 | 2016-01-03 | Facebook
             Cavan | 100594758472651147 |          18-24 |             1 |         1 |                   Howard Rice |     2014 | 2014-01-05 | 100594758472613953 |       Roscommon | 100594758472613953 | 100594758472617336 |    3 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472651320 |            >50 |             1 |         1 |                    Noah Wiley |     2019 | 2019-01-06 | 100594758472613919 |          Galway | 100594758472613919 | 100594758472617374 |    2 |     Audience |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472651455 |          25-30 |             1 |         1 |                    Noah Wiley |     2019 | 2019-01-06 | 100594758472613919 |          Galway | 100594758472613919 | 100594758472617401 |    3 |     Audience |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472651457 |          25-30 |             1 |         1 |                    Mary Moore |     2021 | 2021-01-03 | 100594758472613930 |           Kerry | 100594758472613930 | 100594758472617401 |    4 |     Audience |                                                      0.5 | 2021-01-03 | Facebook
             Cavan | 100594758472651795 |          18-24 |             1 |         1 |                 Nathan Ortega |     2021 | 2021-01-03 | 100594758472613982 |           Cavan | 100594758472613982 | 100594758472617472 |    5 |     Audience |                                                      0.5 | 2021-01-03 | Facebook
             Cavan | 100594758472651997 |            >50 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472617518 |    1 |         Jury |                                                      0.5 | 2022-01-02 | Facebook
             Cavan | 100594758472652021 |            >50 |             1 |         1 |                 Patrick Hicks |     2020 | 2020-01-05 | 100594758472613928 |         Donegal | 100594758472613928 | 100594758472617523 |    1 |         Jury |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472652043 |            >50 |             1 |         1 |                  Renee Burton |     2013 | 2013-01-06 | 100594758472613920 |          Galway | 100594758472613920 | 100594758472617529 |    2 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472652071 |          31-49 |             1 |         1 |                   Scott Craig |     2014 | 2014-01-05 | 100594758472613929 |         Donegal | 100594758472613929 | 100594758472617535 |    2 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472652185 |          25-30 |             1 |         1 |       The Steven Parsons Band |     2013 | 2013-01-06 | 100594758472613940 |           Clare | 100594758472613940 | 100594758472617557 |    5 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472652257 |          31-49 |             1 |         1 |                    Lori Hodge |     2020 | 2020-01-05 | 100594758472613954 |       Roscommon | 100594758472613954 | 100594758472617572 |    3 |         Jury |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472652259 |          31-49 |             1 |         1 |                Michael Warren |     2014 | 2014-01-05 | 100594758472613967 |        Kilkenny | 100594758472613967 | 100594758472617572 |    4 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472652499 |          31-49 |             1 |         1 |          Matthew Villegas Jr. |     2013 | 2013-01-06 | 100594758472613918 |          Galway | 100594758472613918 | 100594758472617621 |    3 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472652727 |          25-30 |             1 |         1 |                  Andrea Moran |     2015 | 2015-01-04 | 100594758472613933 |       Tipperary | 100594758472613933 | 100594758472617668 |    2 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 | Facebook
             Cavan | 100594758472652730 |          25-30 |             1 |         1 |         The Michael Key Group |     2016 | 2016-01-03 | 100594758472613961 |            Down | 100594758472613961 | 100594758472617668 |    1 |         Jury |                                                      0.5 | 2016-01-03 | Facebook
             Cavan | 100594758472652762 |            >50 |             1 |         1 |                Kevin Gonzales |     2018 | 2018-01-07 | 100594758472613981 |           Cavan | 100594758472613981 | 100594758472617675 |    4 |         Jury |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472652763 |            >50 |             1 |         1 |                   Dawn Howell |     2022 | 2022-01-02 | 100594758472613985 |       Waterford | 100594758472613985 | 100594758472617675 |    2 |         Jury |                                                      0.5 | 2022-01-02 | Facebook
             Cavan | 100594758472652764 |            >50 |             1 |         1 |                    Luis James |     2019 | 2019-01-06 | 100594758472614003 |         Kildare | 100594758472614003 | 100594758472617675 |    3 |         Jury |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472652826 |          31-49 |             1 |         1 |                   Angela York |     2020 | 2020-01-05 | 100594758472613911 |            Cork | 100594758472613911 | 100594758472617690 |    4 |         Jury |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472652829 |          31-49 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472617690 |    1 |         Jury |                                                      0.5 | 2022-01-02 | Facebook
             Cavan | 100594758472652835 |          31-49 |             1 |         1 |                 Andrew Hanson |     2017 | 2017-01-01 | 100594758472613964 |           Derry | 100594758472613964 | 100594758472617692 |    1 |         Jury |                                                      0.5 | 2017-01-01 | Facebook
             Cavan | 100594758472652864 |            >50 |             1 |         1 |                  David Abbott |     2020 | 2020-01-05 | 100594758472613984 |       Waterford | 100594758472613984 | 100594758472617697 |    2 |         Jury |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472652908 |          25-30 |             1 |         1 |                   Emily Moore |     2019 | 2019-01-06 | 100594758472613917 |          Galway | 100594758472613917 | 100594758472617708 |    2 |         Jury |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472652909 |          25-30 |             1 |         1 |      The Vanessa Parker Group |     2017 | 2017-01-01 | 100594758472613923 |          Galway | 100594758472613923 | 100594758472617708 |    2 |         Jury |                                                      0.5 | 2017-01-01 | Facebook
             Cavan | 100594758472652912 |          25-30 |             1 |         1 |                    April Hall |     2013 | 2013-01-06 | 100594758472613983 |       Waterford | 100594758472613983 | 100594758472617708 |    5 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472653402 |          18-24 |             1 |         1 | The Carol Martinez Experience |     2015 | 2015-01-04 | 100594758472613921 |          Galway | 100594758472613921 | 100594758472617814 |    4 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 | Facebook
             Cavan | 100594758472653403 |          18-24 |             1 |         1 |                 Nancy Chapman |     2018 | 2018-01-07 | 100594758472613978 |          Offaly | 100594758472613978 | 100594758472617814 |    4 |         Jury |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472653408 |          31-49 |             1 |         1 |                   Ian Johnson |     2018 | 2018-01-07 | 100594758472613924 |            Mayo | 100594758472613924 | 100594758472617816 |    4 |         Jury |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472653502 |          31-49 |             1 |         1 |             Elizabeth Fischer |     2019 | 2019-01-06 | 100594758472613927 |         Donegal | 100594758472613927 | 100594758472617836 |    4 |         Jury |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472653503 |          31-49 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472617836 |    3 |         Jury |                                                      0.5 | 2022-01-02 | Facebook
             Cavan | 100594758472653516 |          18-24 |             1 |         1 |                  Renee Burton |     2013 | 2013-01-06 | 100594758472613920 |          Galway | 100594758472613920 | 100594758472617839 |    3 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472653691 |            >50 |             1 |         1 |                   Emily Moore |     2019 | 2019-01-06 | 100594758472613917 |          Galway | 100594758472613917 | 100594758472617523 |    2 |     Audience |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472653693 |            >50 |             1 |         1 |                   Ian Johnson |     2018 | 2018-01-07 | 100594758472613924 |            Mayo | 100594758472613924 | 100594758472617523 |    2 |     Audience |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472653694 |            >50 |             1 |         1 |        The Kevin Dillon Group |     2014 | 2014-01-05 | 100594758472613968 |        Kilkenny | 100594758472613968 | 100594758472617523 |    2 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472653725 |            >50 |             1 |         1 |              Michael Marshall |     2018 | 2018-01-07 | 100594758472613914 |            Cork | 100594758472613914 | 100594758472617529 |    2 |     Audience |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472653753 |          31-49 |             1 |         1 |              Michael Marshall |     2018 | 2018-01-07 | 100594758472613914 |            Cork | 100594758472613914 | 100594758472617535 |    4 |     Audience |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472653757 |          31-49 |             1 |         1 |            Franklin Singleton |     2015 | 2015-01-04 | 100594758472613975 |          Offaly | 100594758472613975 | 100594758472617535 |    4 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 | Facebook
             Cavan | 100594758472654313 |          31-49 |             1 |         1 |      The Vanessa Parker Group |     2017 | 2017-01-01 | 100594758472613923 |          Galway | 100594758472613923 | 100594758472617661 |    2 |     Audience |                                                      0.5 | 2017-01-01 | Facebook
             Cavan | 100594758472654314 |          31-49 |             1 |         1 |                    Mary Moore |     2021 | 2021-01-03 | 100594758472613930 |           Kerry | 100594758472613930 | 100594758472617661 |    4 |     Audience |                                                      0.5 | 2021-01-03 | Facebook
             Cavan | 100594758472654316 |          31-49 |             1 |         1 |                    Lori Hodge |     2020 | 2020-01-05 | 100594758472613954 |       Roscommon | 100594758472613954 | 100594758472617661 |    2 |     Audience |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472654344 |          25-30 |             1 |         1 |    The Thomas Willis MD Combo |     2022 | 2022-01-02 | 100594758472613932 |           Kerry | 100594758472613932 | 100594758472617668 |    4 |     Audience |                                                      0.5 | 2022-01-02 | Facebook
             Cavan | 100594758472654346 |          25-30 |             1 |         1 |        The Kevin Dillon Group |     2014 | 2014-01-05 | 100594758472613968 |        Kilkenny | 100594758472613968 | 100594758472617668 |    1 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472654376 |            >50 |             1 |         1 |      The Vanessa Parker Group |     2017 | 2017-01-01 | 100594758472613923 |          Galway | 100594758472613923 | 100594758472617675 |    2 |     Audience |                                                      0.5 | 2017-01-01 | Facebook
             Cavan | 100594758472654380 |            >50 |             1 |         1 |                Michael Warren |     2014 | 2014-01-05 | 100594758472613967 |        Kilkenny | 100594758472613967 | 100594758472617675 |    5 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472654479 |            >50 |             1 |         1 |                  Renee Burton |     2013 | 2013-01-06 | 100594758472613920 |          Galway | 100594758472613920 | 100594758472617697 |    5 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472654481 |            >50 |             1 |         1 |              Charles Franklin |     2018 | 2018-01-07 | 100594758472613957 |            Down | 100594758472613957 | 100594758472617697 |    1 |     Audience |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472654707 |          31-49 |             1 |         1 |                   Ian Johnson |     2018 | 2018-01-07 | 100594758472613924 |            Mayo | 100594758472613924 | 100594758472617744 |    1 |     Audience |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472654708 |          31-49 |             1 |         1 |             Stephanie Jimenez |     2022 | 2022-01-02 | 100594758472613931 |           Kerry | 100594758472613931 | 100594758472617744 |    2 |     Audience |                                                      0.5 | 2022-01-02 | Facebook
             Cavan | 100594758472655040 |          18-24 |             1 |         1 |                 Patrick Hicks |     2020 | 2020-01-05 | 100594758472613928 |         Donegal | 100594758472613928 | 100594758472617814 |    5 |     Audience |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472655049 |          31-49 |             1 |         1 |                    Noah Wiley |     2019 | 2019-01-06 | 100594758472613919 |          Galway | 100594758472613919 | 100594758472617816 |    4 |     Audience |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472655050 |          31-49 |             1 |         1 |                  Renee Burton |     2013 | 2013-01-06 | 100594758472613920 |          Galway | 100594758472613920 | 100594758472617816 |    1 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472655052 |          31-49 |             1 |         1 |                   Scott Craig |     2014 | 2014-01-05 | 100594758472613929 |         Donegal | 100594758472613929 | 100594758472617816 |    5 |     Audience | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472655147 |          31-49 |             1 |         1 |                   Ian Johnson |     2018 | 2018-01-07 | 100594758472613924 |            Mayo | 100594758472613924 | 100594758472617836 |    5 |     Audience |                                                      0.5 | 2018-01-07 | Facebook
             Cavan | 100594758472655159 |          18-24 |             1 |         1 |                    Noah Wiley |     2019 | 2019-01-06 | 100594758472613919 |          Galway | 100594758472613919 | 100594758472617839 |    5 |     Audience |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472655295 |          25-30 |             1 |         1 |       The Cody Stafford Group |     2021 | 2021-01-03 | 100594758472613915 |            Cork | 100594758472613915 | 100594758472617869 |    1 |         Jury |                                                      0.5 | 2021-01-03 | Facebook
             Cavan | 100594758472655342 |          18-24 |             1 |         1 |               Anthony Jimenez |     2016 | 2016-01-03 | 100594758472613916 |          Galway | 100594758472613916 | 100594758472617878 |    3 |         Jury |                                                      0.5 | 2016-01-03 | Facebook
             Cavan | 100594758472655610 |          31-49 |             1 |         1 |                    April Page |     2017 | 2017-01-01 | 100594758472613912 |            Cork | 100594758472613912 | 100594758472617930 |    1 |         Jury |                                                      0.5 | 2017-01-01 | Facebook
             Cavan | 100594758472655622 |          18-24 |             1 |         1 |     The Jeremiah Simmons Band |     2016 | 2016-01-03 | 100594758472613922 |          Galway | 100594758472613922 | 100594758472617933 |    3 |         Jury |                                                      0.5 | 2016-01-03 | Facebook
             Cavan | 100594758472655633 |          25-30 |             1 |         1 |                   Emily Moore |     2019 | 2019-01-06 | 100594758472613917 |          Galway | 100594758472613917 | 100594758472617937 |    3 |         Jury |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472655636 |          25-30 |             1 |         1 |                   Howard Rice |     2014 | 2014-01-05 | 100594758472613953 |       Roscommon | 100594758472613953 | 100594758472617937 |    4 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2014-01-05 | Facebook
             Cavan | 100594758472655638 |          25-30 |             1 |         1 |                    Ellen Ross |     2020 | 2020-01-05 | 100594758472613995 |           Laois | 100594758472613995 | 100594758472617937 |    2 |         Jury |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472656015 |          18-24 |             1 |         1 |                   Angela York |     2020 | 2020-01-05 | 100594758472613911 |            Cork | 100594758472613911 | 100594758472618020 |    1 |         Jury |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472656063 |          25-30 |             1 |         1 |                 Lori Erickson |     2013 | 2013-01-06 | 100594758472613950 |        Limerick | 100594758472613950 | 100594758472618029 |    3 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2013-01-06 | Facebook
             Cavan | 100594758472656347 |          31-49 |             1 |         1 |                    Noah Wiley |     2019 | 2019-01-06 | 100594758472613919 |          Galway | 100594758472613919 | 100594758472618091 |    3 |         Jury |                                                      0.5 | 2019-01-06 | Facebook
             Cavan | 100594758472656581 |          25-30 |             1 |         1 |      The Robert Carey II Band |     2015 | 2015-01-04 | 100594758472613962 |            Down | 100594758472613962 | 100594758472618136 |    1 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 | Facebook
             Cavan | 100594758472656594 |          18-24 |             1 |         1 |               Anthony Jimenez |     2016 | 2016-01-03 | 100594758472613916 |          Galway | 100594758472613916 | 100594758472618139 |    5 |         Jury |                                                      0.5 | 2016-01-03 | Facebook
             Cavan | 100594758472656597 |          18-24 |             1 |         1 |                  Andrea Moran |     2015 | 2015-01-04 | 100594758472613933 |       Tipperary | 100594758472613933 | 100594758472618139 |    5 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 | Facebook
             Cavan | 100594758472656601 |          18-24 |             1 |         1 |                    Ellen Ross |     2020 | 2020-01-05 | 100594758472613995 |           Laois | 100594758472613995 | 100594758472618139 |    1 |         Jury |                                                      0.5 | 2020-01-05 | Facebook
             Cavan | 100594758472656781 |          25-30 |             1 |         1 |                   Jordan Wood |     2015 | 2015-01-04 | 100594758472613935 |       Tipperary | 100594758472613935 | 100594758472618177 |    5 |         Jury | 0.200000000000000011102230246251565404236316680908203125 | 2015-01-04 | Facebook
             Cavan | 100594758472656982 |          25-30 |             1 |         1 |                    April Page |     2017 | 2017-01-01 | 100594758472613912 |            Cork | 100594758472613912 | 100594758472617869 |    1 |     Audience |                                                      0.5 | 2017-01-01 | Facebook
